timesteps,episode,ep_return,ep_len,rollout_ep_rew_mean_100,rollout_ep_len_mean_100,success,final_dist,path_len,straight_dist,path_eff,reverse_ratio,heading_abs_mean,action_smooth_mean
43200,369,12.66961470618844,67,11.899246768619868,64.98,1,0.1769436861414158,3.378993336111308,3.534467450840165,1.046011962517743,0.0,0.08458491521648176,0.14374700459566983
43262,370,11.807822780116112,62,11.907641188915386,64.34,1,0.18264736710719107,2.786348486528732,2.5664159580093777,0.9210678313991697,0.0,0.5006663783824226,0.15655941445166704
43359,371,12.609976070001721,97,11.910433061354361,64.35,1,0.19659188088519386,4.357817226485347,3.9110307945294576,0.8974747198573471,0.0,0.4536369506828014,0.15173221819956476
43392,372,11.206329291686416,33,11.914011847743332,64.32,1,0.16586146815434838,1.5896469710394743,1.6979304695904012,1.0681179535605443,0.0,0.23506099480701836,0.14994608133565634
43464,373,12.639444140717387,72,11.93601874610389,64.75,1,0.15782408843742224,3.3794192001223573,3.4891695637700186,1.0324761022970124,0.0,0.1553776287347114,0.17280730143399306
43523,374,11.88288079627091,59,11.922408533608923,64.2,1,0.19790296456039114,2.638608459790704,2.6290082400937504,0.9963616353683203,0.0,0.2540374399470878,0.15903319902557495
43628,375,13.024865538114682,105,11.923241133890496,64.25,1,0.1861831123092106,4.9142676534364,4.271664421417266,0.8692372338389464,0.0,0.5511231594758786,0.13097542453593072
43700,376,12.38929728421499,72,11.914858013517897,64.07,1,0.16551291852765945,3.430628523696213,3.258380233562536,0.9497910400546387,0.0,0.27530278834881017,0.14348553514606516
43766,377,12.591519525274634,66,11.91772237240637,63.99,1,0.19373898147406582,3.3857768274843685,3.4735997406150934,1.0259387778951683,0.0,0.22421500267324626,0.14115063272989714
43811,378,11.712648674845695,45,11.918744240601754,63.99,1,0.19461184852736238,2.1783136799931535,2.3507509394299424,1.0791608945123692,0.0,0.11105615611794314,0.17433082041415301
43856,379,11.334852302621584,45,11.903295998103076,63.61,1,0.19855139664326088,1.89135963323206,1.9261894371368289,1.0184152200844268,0.0,0.34828399291468926,0.14633487903550055
43901,380,11.300089731346816,45,11.895796255311815,63.16,1,0.1892437041107948,2.0639119203900917,1.920190754293057,0.9303646804511548,0.0,0.45737711759279914,0.14039204285522414
43984,381,13.170447338372469,83,11.91743928694248,63.65,1,0.19402602528863122,4.161424925178291,4.213987157550446,1.0126308255747047,0.0,0.2151485078278838,0.18808410698320807
44051,382,11.86345299705863,67,11.90459898938274,63.33,1,0.1966284145873214,2.924640546625596,2.6677226585382745,0.9121540291904421,0.0,0.44203232353130284,0.14494738774021354
44087,383,10.903407812351361,36,11.884385677247428,62.62,1,0.16158376570386843,1.50467075156048,1.3825124871649892,0.9188139569611481,0.0,0.5667734939243366,0.15050010734370778
44148,384,11.873830637778156,61,11.879219941021528,62.38,1,0.18166553579833145,2.8051896480494185,2.6334619734758995,0.9387821516121274,0.0,0.4692783636835016,0.14997039755107835
44226,385,12.948812637478113,78,11.872069547725495,62.01,1,0.1726060261823653,3.7622755184769607,3.8895106635278442,1.0338186675659498,0.0,0.11757338243437694,0.13067180576262535
44313,386,12.758799622708466,87,11.893610911878294,62.58,1,0.18519766911436317,3.9105791508569387,3.749476026717529,0.9588032570305842,0.0,0.32297146847163755,0.17826905660872716
44383,387,12.489217187845497,70,11.890464901782197,62.47,1,0.18684194733870452,3.3238287395564834,3.3611150520683313,1.0112178801717755,0.0,0.16973533824327133,0.14786033289999687
44461,388,12.673110300325789,78,11.887154559058926,61.64,1,0.18273633430895636,3.775720162084327,3.6306647906974576,0.9615820651001864,0.0,0.3588231228755681,0.1570772798731923
44530,389,12.542246706783772,69,11.893825527265527,61.69,1,0.19495151863763654,3.4123006543144587,3.43207379170071,1.0057946644769564,0.0,0.2880449726054352,0.14297424021231778
44608,390,11.993893387552816,78,11.909298125087826,62.1,1,0.17466955315165628,3.5771720571734464,3.00777756890045,0.8408255238572696,0.0,0.6116480827547558,0.10416455661527232
44646,391,10.75743159558624,38,11.903352364228649,62.11,1,0.17260122524068608,1.5593736124050337,1.3113809637287652,0.8409664966089894,0.0,0.5874379675418135,0.09975093702559133
44696,392,11.836371103301644,50,11.912673424516415,62.34,1,0.18154414139003758,2.44582608267665,2.514839838316557,1.028216951372266,0.0,0.19568300168790606,0.15557140811365477
44745,393,11.750403955578804,49,11.915480474467932,62.2,1,0.19210167652957758,2.4498395811766382,2.4433010011719776,0.9973310170776487,0.0,0.38465188136734263,0.15103950755049786
44769,394,10.352880806778558,24,11.905866167319783,61.73,1,0.1964445458078591,0.9083609506487849,0.7466721354977562,0.8219993769706365,0.0,0.8459509929193522,0.13104031374678016
44819,395,11.449777629808523,50,11.897955257092562,61.5,1,0.18926089124426865,2.0859994419501158,2.069722966547538,0.9921972772018762,0.0,0.40405111149998857,0.11848791341810506
44863,396,11.780006451532245,44,11.907534363582691,61.68,1,0.19233751453252734,2.2795299038290975,2.4337898072045565,1.0676718051017173,0.0,0.1489613431415184,0.12181722979212917
44904,397,11.250471863546409,41,11.90846483931151,61.37,1,0.19025244845776204,1.9209648663876575,1.8384316313893005,0.9570355312361546,0.0,0.5097430137043164,0.14318380958866328
44958,398,11.502352432580665,54,11.888423561579275,60.97,1,0.19423094450326933,2.3413389674988143,2.184959960627226,0.9332095826181701,0.0,0.43338641174618175,0.11755175427970244
44989,399,10.848084109908086,31,11.869056510417012,60.26,1,0.1956609649676792,1.2427205262472856,1.3059424234848935,1.0508737852979082,0.0,0.35892916406590814,0.1439137090307971
45009,400,10.630231169983745,20,11.86754475906886,60.2,1,0.1953632363006085,0.8904621984809638,1.0130617811645843,1.1376808391111524,0.0,0.3106430369268599,0.09930446293008954
45062,401,11.96886819601059,53,11.868687788014523,60.04,1,0.18807811466787408,2.525066041201353,2.67048609385636,1.0575905937833692,0.0,0.15214889249123015,0.10657796607567714
45106,402,11.353451039874926,44,11.85807214145434,59.74,1,0.16756031552223327,2.06219985159114,1.9504886787313662,0.9458291238002077,0.0,0.3638089222192243,0.11774787094530671
45123,403,10.445109683088958,17,11.8453327999887,59.1,1,0.18749670287676734,0.620394414756447,0.7634637348696288,1.2306102645513786,0.0,0.30567865214317624,0.1866152985021472
45217,404,13.247329978272319,94,11.862127383953794,59.56,1,0.1876434305016598,4.139367617759853,4.290397742259087,1.0364862796556755,0.0,0.08048792069377243,0.27803752585364283
45237,405,10.733429787680507,20,11.844772226858787,59.07,1,0.1983589974096893,1.011203247308731,1.1380853804493292,1.1254763901107805,0.0,0.3507041797092005,0.1917370989134437
45281,406,11.306864942627726,44,11.84756418357052,59.22,1,0.16631320539218672,1.9765444100834435,1.8852067015381615,0.9537891948800553,0.0,0.384765020179163,0.16199558414518833
45320,407,11.218537144130096,39,11.84260719938351,59.15,1,0.17366278862582793,1.6849575153784824,1.7422187528656419,1.0339837871071171,0.0,0.2839374693385344,0.12637640660824745
45376,408,12.02465977933025,56,11.85434866512749,59.41,1,0.19423427215958608,2.9117106492863973,2.813887792829492,0.9664036478072161,0.0,0.4336550098284877,0.11178486891598864
45427,409,11.352906966087176,51,11.859863128399612,59.48,1,0.17166646497424679,2.2459838733077038,1.993199223447934,0.8874503718107785,0.0,0.5287609277734014,0.10891247247112915
45519,410,13.08521268973709,92,11.877700309988304,59.88,1,0.18338464950259697,4.515036334842444,4.193081591489319,0.928692768014156,0.0,0.3806870550765673,0.11789653679115472
45587,411,12.554790955036879,68,11.892388714092977,59.98,1,0.19186451792883583,3.3483606023713937,3.4266848526282305,1.0233918205229644,0.0,0.23121240193322173,0.10857725771727847
45649,412,12.009006353735458,62,11.897004467811511,60.18,1,0.16441908028751426,2.982077784836293,2.79165602874028,0.9361446045893579,0.0,0.4479089172998042,0.17302700034419044
45689,413,11.425963843241334,40,11.888177404994694,59.64,1,0.18455571785708413,1.8891716382466257,1.9977534996365436,1.0574759112362573,0.0,0.21458268172114964,0.14757954505964732
45808,414,13.090556777548045,119,11.899780698098093,60.17,1,0.1667729744778478,5.149337533582006,4.670395794896057,0.9069896398201759,0.0,0.43040112689116183,0.16464597428754224
45855,415,11.272821830352768,47,11.897603961184995,60.2,1,0.175927989467973,2.1763751180260438,1.902981189851099,0.8743810633054329,0.0,0.5953336200925474,0.12739859971865689
45959,416,13.85255633853376,104,11.921164145799994,60.74,1,0.16864416846579589,4.876342705637217,5.019120737890871,1.0292797370637214,0.0,0.08780216189299939,0.214825667513227
46031,417,12.727799043059349,72,11.934715759507089,61.1,1,0.18424314466637515,3.759297456406056,3.6777238123454774,0.9783008274799929,0.0,0.3720265080887707,0.15797588764361933
46097,418,12.519858490675688,66,11.934376105682167,60.89,1,0.19927231575131288,3.2122984100133176,3.3757189051569996,1.050873385434638,0.0,0.09008845898153357,0.18280065036737003
46181,419,12.881731200963259,84,11.935005046847218,60.91,1,0.1965206007545498,3.7691537857055666,3.8512548155883013,1.021782350774357,0.0,0.1381665379594173,0.2066408783556467
46212,420,11.029336942359805,31,11.928828706746863,60.73,1,0.17251481233041846,1.4070972486399111,1.4926973377283028,1.0608345223978883,0.0,0.3184953628842609,0.14437087873617807
46255,421,11.307858153129928,43,11.91253750374046,60.39,1,0.180162771403347,1.9806794826872647,1.9007911720446844,0.959666209833106,0.0,0.39432783654664,0.15192605973875506
46341,422,13.160476109944284,86,11.913898737081036,60.36,1,0.1675222597413951,4.046814019017621,4.161247902837023,1.0282775248088079,0.0,0.09332756322004868,0.19736097994643975
46362,423,10.791771054267883,21,11.891933691906452,59.73,1,0.1756566323584838,1.0440359905362135,1.178461616997012,1.1287557399163584,0.0,0.25235278559822094,0.11938677877187728
46469,424,13.546713046729565,107,11.913712285435468,60.33,1,0.17287939744535383,4.714152575633487,4.700665313921848,0.9971389848980808,0.0,0.14340119593103667,0.2922136994553203
46558,425,13.159907027613372,89,11.931011849572824,60.57,1,0.18509611077641372,4.556808771938086,4.275011886625735,0.9381591593117263,0.0,0.4395550817898182,0.12065465559928933
46583,426,10.878783458843827,25,11.918221331222158,60.15,1,0.17052914538963337,1.1648390576243404,1.2891479842823756,1.10671768416794,0.0,0.22562813201340773,0.2083815224468708
46644,427,12.009978667134419,61,11.92592447222647,60.42,1,0.18289744756381177,2.9078242374613184,2.79517982026284,0.9612616141831107,0.0,0.3436950157613874,0.1893142785857587
46750,428,12.826855067629367,106,11.927755779511935,60.72,1,0.18141461523459146,4.65404751324095,4.17756839212496,0.8976204863056538,0.0,0.327087783450706,0.19858325150396142
46808,429,12.150296028703451,58,11.932597918994434,60.79,1,0.17796271128229965,2.7241594449151307,2.8881347220660882,1.0601929807952435,0.0,0.06564963402602696,0.19140655480390578
46878,430,12.061319166561589,70,11.932386759442451,60.99,1,0.16850008723504725,3.3557666161752433,3.0241101315518555,0.9011681911892325,0.0,0.3975463185676599,0.10517897434740166
46977,431,13.542640341329388,99,11.931851034989522,60.91,1,0.1625959685885976,4.722777157928796,4.6813461402849565,0.9912274036528945,0.0,0.1580513725861247,0.24822062212137544
47032,432,11.826559368986636,55,11.918560299115198,60.39,1,0.1745163171039976,2.5220665284679864,2.5232010267208964,1.0004498288368306,0.0,0.265123331212782,0.14055488562465784
47108,433,12.424516530125402,76,11.910932145580592,60.16,1,0.19175960324222446,3.730242848588389,3.3857138411767687,0.9076389872198273,0.0,0.5019630374979757,0.13703955915756524
47153,434,11.210445692413487,45,11.911230336078152,60.16,1,0.18456254178434583,1.994841920910403,1.8115925402666062,0.9081383949660705,0.0,0.43767510295982337,0.1371875338002362
47214,435,11.336294488079147,61,11.916048545851373,60.52,1,0.16193413996482833,2.466513329325245,2.117745136205567,0.8585986992354552,0.0,0.42479788119645673,0.17378624952398242
47297,436,12.95438585570082,83,11.936097392684024,60.91,1,0.16344331968206965,4.076086511649191,3.9567470948144763,0.9707220598744285,0.0,0.20173215508823172,0.15820079024245098
47348,437,11.579948961385526,51,11.927462888659502,60.67,1,0.18942850548141288,2.257162475516089,2.236785266510154,0.9909722010590861,0.0,0.35225663101825616,0.1415106155909598
47413,438,12.39178869780153,65,11.919994410429208,60.35,1,0.1755539320163173,3.0825567651960224,3.19923101300354,1.037849829441859,0.0,0.10335622377264597,0.13590613795088302
47508,439,13.051012526266277,95,11.915459548796353,60.33,1,0.18817523915933698,4.275879002572036,4.125265857520867,0.9647760975087061,0.0,0.26216382851341774,0.19666150097358734
47565,440,11.603481779107824,57,11.905599795235611,60.03,1,0.17373433024166407,2.6881001243600635,2.336126267084723,0.8690622220185595,0.0,0.5822245126904034,0.1383490079065918
47598,441,10.703593552694656,33,11.904550872728286,59.87,1,0.19807078636050865,1.3464309598903128,1.189388874712123,0.8833641754709924,0.0,0.5895320022291443,0.09779299903652827
47645,442,11.090507809829433,47,11.902847000822367,59.95,1,0.17629231694590242,2.044504808430793,1.7475584380942428,0.8547587811424794,0.0,0.523794682377142,0.11984875637521643
47693,443,11.748048208653927,48,11.892587503909308,59.63,1,0.16694545369951844,2.294366035051644,2.384948282823835,1.0394802949435016,0.0,0.16928391907256213,0.11358965053520304
47779,444,13.056795092765242,86,11.903214253958286,59.74,1,0.1999629487565615,4.215027421340347,4.119387641398153,0.977309808363766,0.0,0.3234266244201354,0.16201767728609198
47823,445,11.398801392875612,44,11.905868929760036,59.65,1,0.1674876144586877,2.0732927525881686,1.996185852360153,0.96280944881915,0.0,0.450111368250886,0.16764074154631342
47861,446,11.474987290799618,38,11.897174396324408,59.39,1,0.17741164377591642,1.9528337739408008,2.050259860736779,1.0498895953644702,0.0,0.2543936799040568,0.15899548659453522
47891,447,10.826291486620903,30,11.893053717146831,59.11,1,0.19390630263804937,1.130865726101911,1.2585810329512348,1.1129358719620568,0.0,0.27850969632872863,0.21904742265328894
47974,448,12.878689867909998,83,11.909230224654747,59.43,1,0.15655977471982518,3.818171569806871,3.8236162604967254,1.00142599424628,0.0,0.13098631716460882,0.172447240846118
48024,449,11.614690358983353,50,11.911778407929669,59.52,1,0.1620006854642866,2.29984236889286,2.2559501241475513,0.9809151073399702,0.0,0.2946093690291837,0.18977612646163575
48068,450,11.194422323140316,44,11.890343724193372,58.98,1,0.18833214552843905,1.7484095265623187,1.7494676342307285,1.0006051829690554,0.0,0.3378668420014427,0.149769201647317
48111,451,11.019230249454267,43,11.889360033477278,58.88,1,0.1735761746195819,1.7855646476848053,1.5688643793321837,0.8786376798882085,0.0,0.534898378955524,0.1422028404416605
48185,452,12.771874065510929,74,11.893681718422886,58.86,1,0.19566486565989433,3.7075127879157663,3.724111618086831,1.0044770796813343,0.0,0.2899655301716542,0.16751095116750836
48283,453,13.039889915380627,98,11.906130613554124,59.29,1,0.19860922606031114,4.56900630632881,4.232847115112384,0.9264261923318443,0.0,0.3440000548805554,0.16866223453592086
48362,454,13.058057798538357,79,11.924713180842664,59.72,1,0.1885824070630689,3.941859795234632,4.053131166117078,1.0282281401832107,0.0,0.12764710898265855,0.136018512567553
48430,455,12.403629659675062,68,11.930267271180492,59.84,1,0.1800956689952451,3.1034077238757174,3.220875689056343,1.0378512833737246,0.0,0.10879288326291943,0.18680558348797374
48508,456,13.255646474659443,78,11.952576398632809,60.26,1,0.17132363513932578,4.148325279355051,4.266666750670764,1.0285275293875005,0.0,0.139326747094245,0.12902996679405113
48575,457,12.36570489314181,67,11.96509511107106,60.49,1,0.18338260551246058,3.2359973612707114,3.211764123047056,0.9925113541458083,0.0,0.30783603894916023,0.13176578274843367
48635,458,11.652049391297624,60,11.949489695171287,60.25,1,0.1925911923294016,2.699172522709705,2.4585082274654346,0.9108377500069291,0.0,0.40752760400302207,0.1254752812180984
48687,459,11.819438150152564,52,11.957308788578885,60.35,1,0.18703812772459077,2.3622251451015477,2.4892188838094222,1.0537602179755035,0.0,0.20462348472059638,0.1577299728113062
48724,460,11.155185258423444,37,11.95220476036011,60.09,1,0.18904393152396523,1.771226720092818,1.712481342800516,0.9668335077458499,0.0,0.4836375676457531,0.11615418534105022
48770,461,11.45016413310077,46,11.959780352417656,60.34,1,0.15392887156427082,1.9880022652563636,2.017778477486768,1.014977956892099,0.0,0.19035185128923485,0.15995777922992904
48824,462,11.547425454482436,54,11.966670225371418,60.51,1,0.1979934657906748,2.374021749859094,2.23917053634962,0.9431971448797898,0.0,0.3979854669066228,0.15491465680226507
48857,463,10.795885081170127,33,11.968572643903826,60.43,1,0.17103562417508145,1.4298054662591313,1.2706762921594161,0.8887057170678943,0.0,0.5707506783740197,0.07578609046322526
48922,464,12.06471543427324,65,11.977976772613983,60.55,1,0.1614749647191409,3.187466865763418,2.883667253890691,0.9046893270842001,0.0,0.49245666804695915,0.13886450356585556
49011,465,13.39601800968012,89,11.982516225466206,60.59,1,0.18741607947254946,4.65856613353826,4.5328998926267765,0.9730246953012476,0.0,0.2912540625940741,0.11186917064796117
49100,466,13.371947491541505,89,12.002563416456505,61.11,1,0.1621920913540881,4.264136860310098,4.410329300886278,1.0342841811520909,0.0,0.06239154670048012,0.22724101727891882
49118,467,10.158686304581352,18,11.986568846626142,60.77,1,0.18794471365749957,0.597086555004353,0.48077371747259173,0.8051993692423483,0.0,0.9781532605406807,0.09897167424616568
49157,468,11.666448760777712,39,11.974392185024735,60.24,1,0.1616521190186121,2.1036303743720066,2.253659837247692,1.0713193081367602,0.0,0.08591281251962753,0.08554254550682872
49223,469,12.402392993571993,66,11.97171996789857,60.23,1,0.18526718074919346,3.2918799602077353,3.264582722341594,0.9917077055676056,0.0,0.26225700152985304,0.12619475270263278
49292,470,12.620348166441545,69,11.979845221761826,60.3,1,0.18749615800009337,3.4096193983452365,3.5073845709295797,1.0286733389162999,0.0,0.1448140277774536,0.14930268989273293
49362,471,12.349367834627628,70,11.977239139408084,60.03,1,0.19312493988180196,3.1158053664490564,3.1813001545240587,1.0210201794952436,0.0,0.2358796701882196,0.1702892687441646
49421,472,12.198431913275272,59,11.987160165623973,60.29,1,0.18247806527867155,2.8516012833744746,2.9662917269751694,1.040219663341214,0.0,0.12163874864066557,0.14842909782851949
49461,473,11.283984935842454,40,11.973605573575224,59.97,1,0.19312239544656523,1.7318361003883176,1.8377992255318054,1.0611854234472469,0.0,0.19259424837350075,0.17866385709016752
49510,474,12.01964140124619,49,11.974973179624977,59.87,1,0.16077367806506276,2.5989144951105114,2.707824329284355,1.0419058935485341,0.0,0.16633356796505766,0.10189216770231724
49612,475,13.718307326547801,102,11.981907597509307,59.84,1,0.18420900004087545,5.037349571823142,4.932143387829211,0.9791147740505424,0.0,0.2839772999487538,0.17877265233730916
49630,476,10.18742282925814,18,11.95988885295974,59.3,1,0.18706658449218994,0.6259781852713784,0.5148076639085547,0.8224051189345708,0.0,0.9099635601221454,0.06665812810773358
49645,477,10.20726474816911,15,11.936046305188684,58.79,1,0.19989980969204474,0.49722803183831243,0.5186001689751469,1.0429825668875086,0.0,0.7851523554938422,0.16598573393587554
49733,478,12.727991042047506,88,11.946199728860702,59.22,1,0.19971856472003321,3.9992687347810723,3.7506215120807056,0.93782682805536,0.0,0.388098006058554,0.13565615121403646
49806,479,12.326588672585785,73,11.956117092560344,59.5,1,0.1808692703576059,3.636045190459119,3.255249047220672,0.8952718892939929,0.0,0.5124399926043799,0.13781240585053134
49892,480,12.864678127807565,86,11.971762976524952,59.91,1,0.1987721710738249,4.126704220438842,3.91405512115466,0.9484699925352128,0.0,0.32741204667212315,0.1579004746670013
49969,481,12.536543406138662,77,11.965423937202614,59.85,1,0.1892517206568603,3.6814841425832125,3.4881119039247617,0.9474743795792189,0.0,0.2873867168820199,0.13793343608344194
50025,482,11.8676666256506,56,11.965466073488534,59.74,1,0.16483544026522268,2.764806575002148,2.6023894436187582,0.9412555175281063,0.0,0.42713618300992595,0.1191468687558716
50068,483,11.325247934903018,43,11.96968447471405,59.81,1,0.15548060263558527,1.9269809681514738,1.884061432072723,0.9777270576159748,0.0,0.2880721223077758,0.19898788574972145
50138,484,12.400876633357257,70,11.97495493466984,59.9,1,0.1653093055735321,3.3853844765806564,3.2660659349729824,0.9647548033515563,0.0,0.2772546837538172,0.11081723215233913
50241,485,13.379597530583851,103,11.979262783600898,60.15,1,0.16637225791282534,5.020307295116073,4.6316765741625705,0.9225882604175295,0.0,0.3046139627907181,0.1670095812162389
50340,486,13.575975049519911,99,11.987434537869012,60.27,1,0.18900582884668612,5.000682500656692,4.787949219133454,0.9574591505268926,0.0,0.3446458777786473,0.1396428356897466
50395,487,11.328402631101198,55,11.975826392301569,60.12,1,0.19986117423576588,2.1585158697504085,1.9815256175472604,0.9180037290049604,0.0,0.48035372073621063,0.1607876921814211
50467,488,12.634953162982129,72,11.975444820928132,60.06,1,0.18466498867426456,3.606840684267809,3.5585509168269365,0.9866116161849063,0.0,0.22739841025689303,0.11652422340137517
50567,489,13.899003050290048,100,11.989012384363196,60.37,1,0.18560786194001108,4.964950701803901,5.1005757991305885,1.0273165043265005,0.0,0.10271235853312648,0.16432549949321482
50609,490,11.34008127299603,42,11.982474263217627,60.01,1,0.19261753368796894,1.946297820401378,1.93863145849171,0.9960610540538513,0.0,0.32783962623817187,0.14760590919361607
50684,491,12.505407311255112,75,11.999954020374316,60.38,1,0.17334053502214677,3.605820920824773,3.4234617920333985,0.9494264599392077,0.0,0.26736727533281435,0.11281482875661773
50760,492,12.882196151651442,76,12.010412270857815,60.64,1,0.17366631714005878,3.7280585153075667,3.8191514039638115,1.0244344042032103,0.0,0.1386232854411429,0.1698502171014358
50810,493,11.20585748157464,50,12.004966806117773,60.65,1,0.16085144471107263,2.1982858548872173,1.879896497874143,0.8551647155872687,0.0,0.5269422065009283,0.14286098366945374
50845,494,11.366379516199231,35,12.01510179321198,60.76,1,0.19827768013101074,1.7601746290922171,1.9225376331134303,1.0922425544248127,0.0,0.1543853738685409,0.14058411296676188
50887,495,11.29529122193344,42,12.013556929133228,60.68,1,0.17261820649147566,1.8906075533595867,1.8614041737930602,0.9845534418210524,0.0,0.3465474455969929,0.1527941437926507
50905,496,10.701369559392333,18,12.002770560211829,60.42,1,0.1713967669595735,0.8998690359294417,1.0566003365548489,1.17417123422135,0.0,0.12567347403217047,0.12074890557457418
50961,497,12.189991120249033,56,12.012165752778856,60.57,1,0.17178119119955246,2.7541176393628115,2.9212152898752186,1.0606719364939932,0.0,0.0500817757959651,0.15816998048262162
51041,498,12.784672607609536,80,12.024988954529144,60.83,1,0.19273186158714015,4.072799024824051,3.8125514027651524,0.9361010399794668,0.0,0.3309093457475083,0.11342138575413559
51113,499,12.57756881939713,72,12.042283801624034,61.24,1,0.19650841186528475,3.4965019989853325,3.4940942237417736,0.9993113759854112,0.0,0.183598311223587,0.12664343859519953
51187,500,12.610457498987671,74,12.062086064914075,61.78,1,0.17885056074085767,3.5467661787755786,3.521034888405493,0.9927451404820352,0.0,0.19922309781113123,0.16865020626773164
51212,501,10.76917636138387,25,12.050089146567807,61.5,1,0.18497014763070763,1.1309707958862416,1.1915805891560163,1.0535909446028446,0.0,0.3971745042477104,0.12765126564287735
51276,502,12.538404501974583,64,12.061938681188803,61.7,1,0.19884158610736674,3.214451432676287,3.3929573171960916,1.05553230100328,0.0,0.07955474169745524,0.16105426455263994
51375,503,13.787628960708389,99,12.095363873964997,62.52,1,0.1691187352045901,5.1233729821862655,5.001347658686576,0.9761826195508377,0.0,0.21771942615191872,0.11295985762143926
51492,504,13.42007054737769,117,12.097091279656052,62.75,1,0.1909893841952728,5.489623451695656,4.895444376408618,0.8917632364923854,0.0,0.45585805792988715,0.11966539678818161
51548,505,11.929991004013573,56,12.109056891819382,63.11,1,0.17061843389656473,2.5715326318982994,2.6319240450159933,1.0234845991719395,0.0,0.18015664040224652,0.19035860574380917
51625,506,12.918345220270567,77,12.12517169459581,63.44,1,0.1726049049073339,3.935781808570028,3.896010065664477,0.989894830343758,0.0,0.20062564720867845,0.1369621363517485
51673,507,11.725925742648542,48,12.130245580580995,63.53,1,0.17739423317796876,2.2944361054338516,2.373807859803533,1.0345931421588543,0.0,0.266794674500821,0.15843232685422642
51716,508,10.813529530423693,43,12.11813427809193,63.4,1,0.16665566380464544,1.8814839423750536,1.477375284944142,0.7852181204795226,0.0,0.7514822952964691,0.16282973693506347
51801,509,12.878943311749026,85,12.133394641548549,63.74,1,0.1924663969901392,4.278290485858451,3.94960631500628,0.9231739471785259,0.0,0.32969295385108843,0.12471496923882071
51886,510,13.133750240318477,85,12.133880017054361,63.67,1,0.18266388897215804,4.167179752443916,4.169007389732891,1.0004385789424857,0.0,0.25552709890445496,0.15427098735346503
51954,511,12.56039662566036,68,12.133936073760596,63.67,1,0.18492711626315692,3.3823283847421406,3.436751443415447,1.0160904124267802,0.0,0.1906669393038652,0.1501011037782057
52025,512,12.711460619233549,71,12.140960616415578,63.76,1,0.18314600608128379,3.6671827377751476,3.6413902245153134,0.992966668119876,0.0,0.30719203563901276,0.12370640268283231
52120,513,12.533543612342328,95,12.152036414106588,64.31,1,0.17278999534559444,4.191079135646579,3.729923023131971,0.8899672142689181,0.0,0.3730082448250896,0.1958014533825298
52184,514,12.188100814120844,64,12.143011854472315,63.76,1,0.1873420719415597,3.0157688747072817,2.9993426473348053,0.9945532207357665,0.0,0.21490373228610338,0.1432302829177518
52214,515,11.15206509642303,30,12.141804287133018,63.59,1,0.19280824457508547,1.461494191735983,1.6425408936464365,1.1238778114440564,0.0,0.1171317095344079,0.17757757470525545
52290,516,12.868055734783411,76,12.131959281095515,63.31,1,0.17485141094157636,3.842158461967484,3.829665800912303,0.9967485304994985,0.0,0.19370109687170833,0.10348618832727273
52350,517,12.141513695241883,60,12.12609642761734,63.19,1,0.19990682458492126,2.8512969169139977,2.9299189895827342,1.0275741443138902,0.0,0.19005860525091414,0.18549974939255123
52378,518,10.989073789678514,28,12.110788580607368,62.81,1,0.1878388023268494,1.3655197521904485,1.458990258578214,1.0684504975031142,0.0,0.3060792085767745,0.17197929064018858
52471,519,13.211879814480199,93,12.114090066742538,62.9,1,0.17352800513401548,4.45968744691636,4.305597231055997,0.9654482028854044,0.0,0.21282936002123187,0.1454785448390201
52516,520,11.679168606176972,45,12.12058838338071,63.04,1,0.18211726448158744,2.1642947662621737,2.304243072384966,1.0646623132414117,0.0,0.1560775698327569,0.16411647810177368
52601,521,12.918507940485142,85,12.136694881254261,63.46,1,0.15306847370848053,3.946841401897837,3.8877474126956217,0.9850275237373867,0.0,0.21195772213613923,0.16976048906439073
52718,522,13.753726132330485,117,12.142627381478123,63.77,1,0.18381200331611222,5.309912806935613,5.0354759624210175,0.9483161297571334,0.0,0.2841462179873041,0.1971856625750661
52782,523,11.790064583532512,64,12.152610316770769,64.2,1,0.18064794076911073,3.0230495983269057,2.6496539131711394,0.8764837714331843,0.0,0.521613930825584,0.1411658153085718
52849,524,12.568155533634126,67,12.142824741639815,63.8,1,0.1769804916891186,3.3364170444489005,3.4269698556214387,1.0271407350958115,0.0,0.14309197808124022,0.11481043540124754
52913,525,12.8120056129992,64,12.139345727493673,63.55,1,0.17308284642392627,3.537792138010263,3.6992921992328616,1.0456499576352811,0.0,0.06181949799680991,0.08111833225166987
53011,526,13.454991455422714,98,12.165107807459462,64.28,1,0.16929286151105513,4.988993448670953,4.644232701112941,0.9308957305506474,0.0,0.39233222927187966,0.12531591504188158
53079,527,11.726194868329912,68,12.162269969471417,64.35,1,0.18581243915802062,3.0285879626870167,2.6447868294577255,0.8732739025718189,0.0,0.4681213391914973,0.14899889195560298
53121,528,11.565839183400385,42,12.149659810629128,63.71,1,0.16881250306137208,2.083666331706627,2.1640178647726116,1.038562572060265,0.0,0.1910595011376158,0.15447311638428535
53181,529,11.817191248643212,60,12.146328762828524,63.73,1,0.1577349062909994,2.9088713739300136,2.628080594139338,0.9034708848568594,0.0,0.4277451321985401,0.10399120986082797
