timesteps,episode,ep_return,ep_len,rollout_ep_rew_mean_100,rollout_ep_len_mean_100,success,final_dist,path_len,straight_dist,path_eff,reverse_ratio,heading_abs_mean,action_smooth_mean
25278,57,-8.359516744269058,32,-20.261760710019033,435.82758620689657,0,2.394031811148156,0.89036583006382,3.0361635935909654,3.4100180971380474,0.84375,2.4060382158282296,0.38939536002374464
25778,58,-16.089396549174126,500,-20.19104267339454,436.91525423728814,0,2.3098113644492058,6.416808117926116,2.6833022326386504,0.41816775308311416,0.382,1.5858799879552488,0.3463990484664818
26278,59,-16.54299787877244,500,-20.130241926817508,437.96666666666664,0,1.792080538775857,4.645593692362308,1.296840225504922,0.2791548963132573,0.178,2.2617547057587957,0.34322011560380816
26377,60,11.041216526296921,99,-19.619234411192682,432.40983606557376,1,0.09002087351032688,1.916257624328136,1.6862447392413216,0.8799676608371174,0.06060606060606061,0.08461918528588698,0.40767744670108874
26877,61,-22.493507031897025,500,-19.665593647010493,433.5,0,0.6246777551665892,8.879583260416991,1.2853203968505442,0.1447500810742085,0.3,1.9507544296135255,0.6840466420373362
27081,62,-15.122195784017094,204,-19.593476220613773,429.85714285714283,0,0.8145812204975956,3.3519799962639785,0.7473308870504991,0.22295207247162957,0.20588235294117646,2.061020063779177,0.4005071861403329
27581,63,-14.34337435701093,500,-19.511443378994976,430.953125,0,2.8633306732826638,8.559474496543405,3.61776167373441,0.42266165699721164,0.198,1.1835045900888042,0.5097658793051878
28081,64,-13.565962930413662,500,-19.419974449016802,432.0153846153846,0,2.7751781995339257,4.228566274046901,2.437418801664742,0.5764173111403166,0.204,2.8495626396969427,0.41874883331373364
28581,65,-13.273076721672624,500,-19.32683963496613,433.04545454545456,0,1.9507109383996777,7.053527130186562,2.262728947951387,0.32079396678971006,0.326,1.1851553462687685,0.5912692140123409
29081,66,-11.049132438618471,500,-19.20329176636393,434.04477611940297,0,1.5570270093284495,7.347249366343019,2.761048832022414,0.3757935377381486,0.108,1.7334518379845805,0.4722150398160747
29267,67,-25.684357358841226,186,-19.298601554488595,430.3970588235294,0,2.573058898726694,5.37187157571316,3.5282308304957017,0.6567973155663722,0.4032258064516129,2.831898800321148,1.074204748063474
29433,68,-15.366759505732261,166,-19.241618336390676,426.5652173913044,0,2.0395261645030356,2.6370609030127534,2.5544156328866063,0.968660082885561,0.20481927710843373,1.6529212380510476,0.9001200583848086
29685,69,-16.001415034723323,252,-19.195329717795428,424.07142857142856,0,1.7277086482410464,3.91275991499424,1.952351571545228,0.4989704489824549,0.27380952380952384,2.0663080703479113,0.4743678833383963
30185,70,-8.923242920296616,500,-19.050652438957417,425.14084507042253,0,2.7770288760355757,5.409255842864511,3.549562787110581,0.6562016828604809,0.132,2.172850613333667,0.6646181991797888
30685,71,-14.676389153988566,500,-18.98989878222174,426.18055555555554,0,3.0015491941665133,12.813199067115788,3.249766854154637,0.2536265016357191,0.448,0.04523023919479879,0.766154449545071
31185,72,-6.451924680644879,500,-18.818145712337124,427.1917808219178,0,0.5899093611788856,6.792425212264056,2.5750981257630556,0.3791132099789027,0.436,2.095248567021569,0.43307491282900734
31277,73,-11.428538289110293,92,-18.71828615256379,422.6621621621622,0,1.9377681267909892,1.8890887871384623,2.0817141447642444,1.1019673394587057,0.6195652173913043,0.9373997350911807,0.4008886971316495
31399,74,-10.962453852669569,122,-18.614875055231867,418.6533333333333,0,3.810593982793205,2.14114665836096,4.580505648351067,2.1392769292400677,0.45081967213114754,2.8227608321753817,0.5271644360762983
31899,75,-11.492588408396841,500,-18.521160757247195,419.7236842105263,0,2.881610521365425,5.648520298302173,3.497227424272692,0.6191404544166879,0.312,2.2651142391894568,0.4304399044814712
32399,76,-13.043592865828032,500,-18.45002351190409,420.76623376623377,0,3.5170016514909737,5.275465705990791,3.757781372736197,0.7123127288021,0.28,2.103250859441938,0.37252193575870535
32899,77,-59.14151297905482,500,-18.971709274303457,421.78205128205127,0,1.3260860918950694,3.3610455051064485,1.1621097412593726,0.3457584074639201,0.116,2.006339190051664,1.3685527106444677
33399,78,-14.643706441565882,500,-18.916924428319437,422.7721518987342,0,0.9070506835968858,7.3309477508068115,1.4816316359800512,0.20210642420920125,0.31,1.7859269953502122,0.6471807636574418
33899,79,-11.610159798187283,500,-18.825589870442787,423.7375,0,3.189580203720319,4.745894873142244,4.807417522947957,1.0129633402024725,0.336,1.907942045207955,0.23889054253488362
34399,80,-49.988817588659,500,-19.21032107684052,424.679012345679,0,2.3851679360373974,6.315630601346485,1.7516648307515563,0.2773539083140967,0.236,1.0008588402092065,0.6810986250937582
34899,81,-35.08770297808496,500,-19.40394768539228,425.5975609756098,0,0.48560657078157304,8.15678819417953,1.5072744828347058,0.18478774328236908,0.204,1.8735374195664378,0.8420554633608801
35211,82,-40.13208249089257,312,-19.65368424931397,424.2289156626506,0,1.3866344194722982,6.8549965947866465,1.6933794393513004,0.24702848731378615,0.3685897435897436,1.8157580575187153,0.6548030242275962
35711,83,-6.310391239573619,500,-19.494835523007538,425.1309523809524,0,2.711629295818974,5.868236602842807,4.903090855532445,0.8355305328277309,0.464,2.236686023654393,0.3350607105988061
36211,84,-13.904412170057185,500,-19.42906583650224,426.01176470588234,0,0.47552536127158435,7.8873942166566815,0.4846292031584512,0.06144351224831722,0.382,0.40143082549233583,0.5170942327541436
36289,85,-8.548541133844992,78,-19.302548107401574,421.9651162790698,0,1.1166755774957837,1.8415304630994804,2.374496341716412,1.2894146414064185,0.19230769230769232,1.0656402116997872,0.3505482166618496
36789,86,-12.887563959469844,500,-19.228812657425348,422.86206896551727,0,1.2349042927662768,6.86460766792297,1.7702056372992232,0.25787426214772097,0.176,0.6489672066712666,0.5994001876017852
37289,87,-10.49218672350662,500,-19.12953281726718,423.7386363636364,0,2.357636939958404,5.679887458682067,3.5735831245003964,0.629164424558791,0.228,2.378731530548941,0.33699356458469
37789,88,-9.141351206832951,500,-19.017306057599377,424.59550561797755,0,1.8901439677748733,3.854906186461449,2.8995448652362263,0.7521700204844202,0.228,2.5252035188553172,0.4485582924916415
38289,89,-14.891096896695672,500,-18.971459289144892,425.43333333333334,0,3.4662957891717143,9.879090242087846,3.7100720745523694,0.375547948610325,0.236,0.3827411998964233,0.8092363320276111
38472,90,5.163043223248678,183,-18.706244975821885,422.7692307692308,1,0.0975427382688282,5.511475022137164,0.742155704467484,0.13465645793305275,0.3333333333333333,0.43665695630294327,0.9308375739134275
38972,91,-14.501382470135468,500,-18.660539948586166,423.60869565217394,0,2.1917847673767747,7.693350090086461,2.685173982829278,0.34902532074932535,0.236,0.6750894716711611,0.6377200380953137
39472,92,-15.825238696765155,500,-18.63005283835153,424.4301075268817,0,2.6770299168379994,12.329086840152733,3.3705504298666256,0.27338200091912657,0.262,0.431726836983948,0.7566484067148579
39972,93,-21.849555168053485,500,-18.664302863135593,425.2340425531915,0,3.7001332605441877,7.138413645327085,1.9255168906600237,0.26974016725978,0.156,2.4279327323144573,0.6737517882325128
40472,94,-15.926793587317661,500,-18.63548697602172,426.0210526315789,0,2.301149392189808,8.608612360060219,3.084555821885179,0.35831045618873725,0.196,1.444325093689439,0.5236764172752778
40722,95,-11.366083089087624,250,-18.559764018866158,424.1875,0,1.8079794788331691,5.667338867485528,3.2713404794352736,0.5772269059476047,0.216,1.2662009003455514,0.5647510899358006
41222,96,-14.352645584047423,500,-18.516391663868024,424.96907216494844,0,1.3218939168418535,13.594396258890642,3.0337898876995886,0.2231647386117284,0.358,0.33000256679905166,0.7941228409329493
41722,97,-17.16975286577872,500,-18.502650451642623,425.734693877551,0,2.1096239031739503,5.227293422818187,2.495310364730227,0.4773618320023313,0.126,2.360966123130244,0.8924117987762711
42222,98,-14.018448681043083,500,-18.45735548426283,426.4848484848485,0,2.587898765946072,14.132731910049912,3.711545108176792,0.2626204991221463,0.322,1.0880039774323802,1.008966095342426
42722,99,-3.1195498598176528,500,-18.303977428018378,427.22,0,2.76269717966046,8.167046093940733,4.488043060899043,0.5495307617069526,0.266,1.4644391071219558,0.4707503770300764
43222,100,-18.68569281588134,500,-18.339262877113043,427.22,0,2.7235297557567097,11.614972707629207,2.0023172124454818,0.17239103895011954,0.332,2.41523138833275,0.7441196719964663
43722,101,-17.346665251941886,500,-18.354650502950363,427.22,0,1.389384484892508,10.828582723438737,3.8599401343033692,0.35645847964465677,0.166,1.3211842654228827,0.8146222547921007
44222,102,-12.484677110078337,500,-18.341259247502904,427.22,0,2.518494553477842,14.204750125110152,4.495506433122594,0.31647909280542397,0.27,0.272574617844528,0.8509294647492005
44722,103,-11.492541094947228,500,-18.32148501210401,427.22,0,1.7565109222562727,12.123379056155686,3.47605223078321,0.2867230509482612,0.322,1.5532491115296632,0.7694888774283185
45222,104,-15.513123231450209,500,-18.302031037046945,427.22,0,2.302103712406055,6.888817378878593,2.6878380200138867,0.3901740853596892,0.172,0.2613281624133036,1.1296282119168068
45461,105,-22.401229885856537,239,-18.38369122388142,424.61,0,2.9589577611988056,6.077310700714585,3.5598082179597568,0.5857538627309586,0.46443514644351463,2.3665098865621843,0.9429953069496555
45961,106,-9.83922688894745,500,-18.135243410583993,426.97,0,2.9221596837722887,5.4302263662219135,3.447841903937877,0.6349352073763948,0.31,2.7376502252486694,0.35118508565879775
46461,107,-10.583762162171638,500,-18.08667319001628,426.97,0,0.8530182468618633,8.750716955959795,1.1243517474406768,0.12848681463464792,0.262,1.8757487589459592,0.6192063181577082
46469,108,-8.140568980947137,8,-18.031295239723715,422.05,0,1.1748007913018483,0.33330602645874025,1.502673252209636,4.508389086675128,1.0,2.9324944901041445,0.11450537187712533
46969,109,-7.1290923654469225,500,-17.975841452784515,422.05,0,1.5224672258611422,9.003852877020828,3.319359403144811,0.3686598891032871,0.21,1.427059537131943,0.6485539975171098
47469,110,-15.470656650402816,500,-17.93932210223503,422.05,0,3.6032863076085593,7.523224312067035,3.0768417013044327,0.4089791256614889,0.366,3.027580214757025,0.21090093816449504
47969,111,-14.063656857037131,500,-17.739601299973195,423.76,0,2.2210030148978945,7.925738075375567,2.4160502296271296,0.3048359921372551,0.182,1.1062297156215477,0.786519612362963
48469,112,-12.360812795784113,500,-17.684723010184282,423.76,0,0.883554251769389,8.849331504106516,3.1291175821998216,0.35359931772787134,0.186,1.979087537302261,0.5586139061049612
48969,113,-4.540814660726028,500,-17.5284773139107,425.34,0,1.199088166654696,5.7983172193169565,2.7534182557820106,0.47486506026421993,0.3,1.5488676458073385,0.41224776533897034
49469,114,-13.239164827336936,500,-17.412082429351468,425.92,0,1.7856774689824717,7.93664903491735,2.8369109775195946,0.3574444283775914,0.192,2.0434608138929087,0.614839039966912
49969,115,-25.934314011065453,500,-17.59553525692631,425.92,0,2.819144325236559,7.693473444879054,3.3832410097356935,0.4397546873951523,0.278,1.767443334760854,0.6894019268796535
50469,116,-16.602324249586673,500,-17.656800940261583,425.92,0,1.3285809483466626,9.241635891795157,1.2921782604751713,0.1398213774708852,0.328,1.8121955365299645,0.6790548294245121
50969,117,-16.358654181887687,500,-17.669137223537163,425.92,0,1.3123001908148735,9.303935681283477,1.5484498770042698,0.16642955519557734,0.166,0.8038774211558466,0.8313731471737306
51371,118,-52.10193550549593,402,-18.006331484571692,424.94,0,1.8323742275489376,4.696347767114641,2.3508357007173317,0.5005667845083045,0.18407960199004975,2.4789387856066187,0.8870920408099072
51871,119,-69.55089927494919,500,-18.542316632324745,424.94,0,0.5900662256908381,11.05865775495769,2.662189265879364,0.24073348907880635,0.232,1.3510690997183483,0.5795483542587571
52371,120,-8.908839032046671,500,-18.396944634185658,424.94,0,0.963994480261903,8.52629914581774,4.333302567308611,0.508227836391848,0.132,2.1448780762136797,0.38774788863434345
52871,121,-19.26026266500412,500,-18.28332769868264,424.94,0,3.3741080970787585,5.780215761065478,4.008363938838145,0.6934626845312216,0.336,2.875437320253372,0.4914884645499304
53371,122,-22.13951072866803,500,-18.39288131657111,424.94,0,1.6510171449830982,7.705003732442854,2.92934551455772,0.380187423170654,0.296,2.6968680396197406,0.8130127075081598
53871,123,-16.29006398835918,500,-18.407701892704317,424.94,0,1.6142443129457673,8.193567675352101,1.370650021459556,0.16728366393832894,0.22,0.6931917249842239,0.8346259329385891
54371,124,-13.872385067297728,500,-18.431290735991606,429.01,0,1.81076873224123,6.92035662680864,2.291628726698134,0.3311431549380904,0.192,0.6933179771909583,0.5813594448542547
54871,125,-9.906246640697645,500,-18.430300835670387,433.52,0,1.3994457724502165,4.787248860299591,1.7889393570496694,0.37368839791999364,0.196,1.642612720631232,0.46050355620756894
55371,126,-8.983416834220407,500,-17.92419302418206,433.52,0,0.9149751469731675,5.009685330092908,2.3368083389053527,0.4664581076316853,0.238,1.8476593386420632,0.2679264936036242
55871,127,-13.966192362521724,500,-17.874738694091256,433.52,0,2.5655956112102545,4.752230069041252,2.499039731958549,0.5258667395416575,0.18,0.3341974723072472,0.6088305027308111
55969,128,-17.89469609124353,98,-17.945030089508556,433.88,0,4.372058065587357,1.4293447300791746,4.6117828828142375,3.226501477050103,0.09183673469387756,2.062726959051012,0.9789501705120519
56469,129,-12.801997779726662,500,-17.972570387391396,438.34,0,0.36960323556301783,8.353976054489614,1.1398843079464365,0.13644811770005458,0.456,0.11716887450910339,0.524580906651063
56969,130,-12.58391812204718,500,-17.97584015403588,441.55,0,1.4844140815543718,7.525175391137608,3.2345722503536622,0.42983346994981875,0.152,2.2288388040611267,0.3962089771737078
57469,131,-12.64335400262189,500,-17.86324098745703,442.64,0,1.848654887121322,3.7442534729838375,2.3114092762506235,0.6173217953667639,0.282,1.5431393078950744,0.25627773940443754
57969,132,-15.28700169007061,500,-17.841941015497504,442.64,0,1.0610212366598217,4.790385994315151,1.7778980391780743,0.3711387853270994,0.074,1.6374914518989894,0.9057220951588694
58469,133,-18.531370457112644,500,-17.903339394446267,442.64,0,2.8508040753816797,5.08485759496689,3.7187135270201073,0.7313309089916257,0.294,2.1728383078160727,0.3715921021057274
58969,134,-12.81587020560255,500,-17.316714119496428,442.64,0,1.9226936607550116,6.437727610766888,3.7317006753738817,0.5796611632236093,0.09,0.5159527026813308,0.875803391417425
59469,135,-41.30817258567549,500,-17.611909535857702,442.64,0,1.3597475832765424,8.76047994196415,1.0905331012546233,0.12448325987607017,0.448,0.7689562590541281,0.6593436355103471
59969,136,-11.391504477014678,500,-17.52668766504128,444.83,0,1.4250411266809686,6.47817170023918,3.871791666017749,0.5976673427588834,0.148,2.074116945156413,0.28765473934357055
60099,137,-17.189351265038567,130,-17.56645171725397,441.13,0,2.9691443438742757,2.114036573469639,3.4933304972611863,1.6524456298917274,0.45384615384615384,2.410600124662715,0.5711980672307717
60599,138,-6.924007836001692,500,-17.451435735425495,441.13,0,1.5606667649817614,4.62697048336267,1.8682161741442473,0.40376660729992675,0.098,1.601069375618954,0.7592116138022506
61099,139,-10.971832725041168,500,-17.379283922874833,441.13,0,0.5581501398164834,7.791552338004112,3.5998660074661872,0.4620216679938687,0.156,1.626282579944178,0.3758042633891822
61599,140,-14.763836504331266,500,-17.259326581805666,441.21,0,2.3860499928482333,8.226042100787172,2.914326800230196,0.35428055977871986,0.184,0.4499670807831102,0.9875369587976612
61681,141,11.285673965743626,82,-17.007160215883935,437.03,1,0.0929677845134488,2.7204641863703727,2.032776160325494,0.7472166590208312,0.012195121951219513,0.7087856990606093,0.39025635962133054
62181,142,-14.839937556902441,500,-16.242197599904515,438.05,0,0.37033116421768175,3.8361493706703196,0.32236308132153774,0.08403298468672735,0.222,2.00174038695943,0.3125398322671114
62423,143,4.336050725672976,242,-15.972266270010145,435.47,1,0.0801569084319101,5.199065254628658,1.2088957349148741,0.23252174683489701,0.36363636363636365,0.6899550573534277,0.5595643055389531
62923,144,-11.375684340151565,500,-15.910074058887417,435.47,0,0.4109210557052024,5.614811281859876,1.746713251231667,0.31109028666286315,0.104,1.7467930945011225,0.6229223491314179
63423,145,-13.932093142323993,500,-15.892903611983739,435.47,0,1.649833536549438,6.208237543702128,1.746941253484291,0.28139085226473887,0.196,0.581919152488843,0.5530583186593945
63923,146,-14.233043183847258,500,-15.856804055159381,435.47,0,2.078622003412554,3.640373423695565,2.2439527068832974,0.6164072873066203,0.088,2.338724491268739,0.8206802349769042
64423,147,-6.451478456296854,500,-15.822339028377689,435.47,0,0.48044846181627626,6.840542341768745,3.8176769044055,0.5580956470504604,0.102,0.41866164430978864,0.7895258650153816
64923,148,-9.91557524657037,500,-15.795063496716436,435.47,0,2.583327670728513,7.126909093558787,4.543943279110937,0.6375755912500268,0.272,0.08646344479152877,0.39967382885888963
64939,149,-8.18956334516406,16,-15.734219412383688,430.63,0,2.7182605892943172,0.394021660089493,3.014914531382777,7.651646690433232,0.875,2.5699526082977635,0.268914262453715
65439,150,-12.214864253539417,500,-15.606417459102019,431.93,0,1.242447991540486,5.606054410338397,1.8650787534470177,0.3326900912712398,0.12,0.1003736023318069,0.6049085268993416
65939,151,-39.73287876631366,500,-15.50221914377952,431.93,0,1.2673073772763006,11.826931722462179,3.5133886510045818,0.29706679073252906,0.154,0.5912802233384419,0.9045861726533435
66439,152,-9.829579195160477,500,-15.429137891137662,431.93,0,2.173903965020863,5.695876431465148,3.818733067080981,0.6704381868232857,0.304,2.5291697129334016,0.4039295318131456
